Timestamp,Inner_Env,Outer_Env,Index_Dist,Mid_Dist,Ring_Dist,Pinky_Dist
1775542599.8527489,471.94,588.8,0.31659156499227115,0.3990496820813788,0.41649792654386586,0.47174840032353016
1775542599.8848855,472.96,588.84,0.3142612377648363,0.39812058111273313,0.41822577132913763,0.47690088101075506
1775542599.916883,472.96,588.82,0.3136881281483764,0.3981291706916135,0.4178136346821576,0.47541308342486993
1775542599.9481869,473.1,588.86,0.31373077421111173,0.3962226755429414,0.4168433422793222,0.47562849803535673
1775542599.9811323,473.26,589.06,0.3124306489988844,0.39965703203691505,0.41824631874957596,0.47186517276186496
1775542600.0125856,473.64,589.12,0.30833183962432953,0.39856387120210557,0.41594666316013856,0.47378634287913196
1775542600.044149,473.22,589.08,0.3094596401516189,0.4013138645089535,0.4176754828122562,0.4727335020806854
1775542600.080472,474.22,589.36,0.31246965074268335,0.40005334178200663,0.4162447824904842,0.47149324626440753
1775542600.1101434,473.12,589.34,0.31213541838799275,0.3992268227534672,0.41365938807311575,0.47411266194275276
1775542600.157135,473.8,589.62,0.30992328466177776,0.401497148322622,0.4136993248584303,0.47997075914239784
1775542600.1881113,473.32,589.74,0.3146560817384634,0.40691200119125925,0.4170089500270387,0.48610948917984603
1775542600.222031,473.32,590.08,0.3164729440134703,0.4066516311825088,0.4180156126011253,0.48999222322149494
1775542600.253067,474.56,590.16,0.32023343627676965,0.4116619124301354,0.4218124093416493,0.4958133005895448
1775542600.2849095,475.68,590.5,0.31927748304246895,0.4118278034986675,0.4222910597725267,0.49629730875166567
1775542600.3169036,476.4,590.58,0.316924122473602,0.4112900416929518,0.4228589358514424,0.5030331877370906
1775542600.3503573,477.14,590.78,0.3181640405832897,0.40803259409575077,0.4203938401937697,0.4880018224685245
1775542600.3813934,478.06,590.72,0.31742232814773663,0.40466536948952003,0.4197622941882951,0.49436304927541086
1775542600.412946,476.98,590.78,0.31798977659199945,0.4018169076838939,0.4185657158884303,0.48452301829357264
1775542600.4451973,477.64,590.8,0.31511083139817947,0.4012598360650818,0.4205593582920685,0.48104123805684623
1775542600.4810917,477.84,590.86,0.3156132062892995,0.40002907042769914,0.4201518409131777,0.483828655664443
1775542600.5079796,477.78,590.94,0.3105697128895181,0.39795387370108826,0.4189588840956455,0.4873855057494129
1775542600.5423295,476.18,590.9,0.31361796084619625,0.40023693534877125,0.41866557680362304,0.4968991697410618
1775542600.5880072,475.92,590.76,0.3213876079476657,0.40845440847879433,0.43295423292244267,0.5056663072745353
1775542600.6210053,475.0,590.78,0.3267924797143857,0.41563150579835784,0.43559249622674023,0.5128627528902855
1775542600.6529965,474.6,590.58,0.32962172414099383,0.42146080424767557,0.4422982872638171,0.5183651955677916
1775542600.6861193,474.2,590.72,0.3353530713414014,0.42585875333758805,0.4404627353748316,0.5165907741178208
1775542600.7166383,474.54,590.92,0.33914957126680195,0.4317458265779496,0.4459823637854595,0.5193164330428854
1775542600.7488506,475.3,591.1,0.34293675411141245,0.435552056533891,0.4574826517759009,0.5321782293448626
1775542600.7815852,474.82,591.3,0.3460354146284467,0.43968340310811754,0.46522340753181707,0.5367045521730742
1775542600.8129754,474.02,591.28,0.3490713030096631,0.4480290090408695,0.47499143319904163,0.5715875696173685
1775542600.8461015,473.48,591.1,0.35587424125036626,0.4487411881449583,0.4812667959474947,0.5769131497286611
1775542600.8814971,474.36,591.08,0.3526880503588072,0.452315388905984,0.48912635972091056,0.5931550201549542
1775542600.910289,473.94,591.2,0.3592417332012439,0.45305229656505613,0.48431990523431345,0.5712329949564423
1775542600.9398293,474.22,591.18,0.3560101498187387,0.45487832444794873,0.4930992707862396,0.5760841367338265
1775542600.9735446,474.36,591.02,0.3596385349779025,0.4568458553563861,0.4947851489986739,0.5747306596397126
1775542601.0082653,473.8,590.96,0.3581230462217464,0.4517286341100237,0.4893117358541852,0.5771074925251529
1775542601.0532966,473.14,591.12,0.3594474396238024,0.45144148681850677,0.47951231694823443,0.5690624017836666
1775542601.0839448,472.7,591.1,0.36304477705006377,0.4560026583951447,0.4887553758839822,0.570934047271056
1775542601.1167657,472.0,591.36,0.3687628019776376,0.4633233018546597,0.4914402635314269,0.5612640478268106
1775542601.1489244,471.76,591.44,0.3685592819807532,0.46877049253407027,0.5004743101457915,0.5636176476685426
1775542601.182402,471.2,591.36,0.368248248861095,0.4666333503661536,0.4988034107089146,0.5678819218043771
1775542601.2131228,471.86,591.44,0.3750860965919539,0.47020636978023456,0.5026588783565386,0.5678911363679149
1775542601.244052,471.88,591.46,0.3745374809792143,0.47312364009323254,0.5038851025188965,0.5637797968135103
1775542601.2771444,472.12,591.6,0.37454659629708,0.47313043843682817,0.5120628459654877,0.601669143027802
1775542601.3089733,471.82,591.78,0.37266997866467394,0.4695230407860472,0.4960895423726247,0.5664321167996401
1775542601.3399565,472.08,591.9,0.37793355651327876,0.46986574243684476,0.49374611302507027,0.5637090790872306
1775542601.3737607,471.94,591.98,0.3760709355505353,0.4751835729150416,0.508433770465886,0.5784921534980466
1775542601.4199886,472.2,592.16,0.37761055308953423,0.4737163386232654,0.5076820047839724,0.5819682059508732
1775542601.452772,471.42,592.14,0.38761522730394543,0.4836973181246527,0.51551511924205,0.5830356448562549
1775542601.48577,470.84,592.08,0.38665349509594416,0.48405197799221555,0.514100988292008,0.5932452025155661
1775542601.5162506,469.68,592.26,0.3970034002432223,0.4989269306723521,0.5329412173703368,0.6150151522618842
1775542601.5503693,469.54,592.18,0.39596470799008676,0.5033633286954506,0.5346190026453395,0.6369682333315344
1775542601.5825214,470.44,592.26,0.39738387132706343,0.499278751404018,0.5306856063322244,0.6214464822637562
1775542601.6142423,470.04,592.46,0.4037704612165301,0.515664747406081,0.5372046724677223,0.6200701693458207
1775542601.645031,470.42,592.22,0.4023828425451864,0.515047407406767,0.5525849369863178,0.6097029120806279
1775542601.6760476,470.06,592.22,0.40933707352777304,0.518514894245701,0.5507785466451267,0.6251489205555828
1775542601.709055,469.84,592.24,0.40988602645150635,0.5286069062566257,0.5607820771769452,0.6381677856631706
1775542601.740847,469.2,592.32,0.41666897158392857,0.5297587055416573,0.5621259222136058,0.6299181900191302
1775542601.7729769,470.1,592.24,0.42020341160271,0.5350214940265369,0.5669040393580806,0.625966073180779
1775542601.8064902,469.02,592.3,0.42026137194847113,0.5274268396862749,0.5640728152114068,0.6185849550939355
1775542601.8526793,469.42,592.14,0.4153201646240783,0.5206441032628754,0.5635940646548712,0.6261042227843917
1775542601.8853595,469.22,592.2,0.41991604749879763,0.5165401163974807,0.5590638912319106,0.6353002222988847
1775542601.916917,468.76,591.98,0.41901044061042536,0.5180449239932845,0.5578379862685464,0.6081258541620506
1775542601.9480884,467.96,592.02,0.41273433976344964,0.5120914504670043,0.5546687967983877,0.6061326856192774
1775542601.9833543,467.76,591.94,0.4070812602635954,0.5074992142727014,0.5477034514300052,0.6085139285743963
1775542602.014224,466.6,592.06,0.39431653222735635,0.4940674284885315,0.5319120450557893,0.5892463393893106
1775542602.061137,465.78,591.94,0.3844650475085618,0.4712029759841728,0.5071530719123096,0.5809983013547857
1775542602.0930636,465.3,592.14,0.3680975515236325,0.4559020290470498,0.4940883804602469,0.5638679087848448
1775542602.125222,464.62,592.12,0.35682164538907035,0.44649376633283255,0.46369377884300556,0.5170827356433669
1775542602.1590614,465.52,592.28,0.3438539996249512,0.4328785712562644,0.4491938453585081,0.5073580668336404
1775542602.2056174,465.04,592.3,0.33007379924276103,0.41836835043113624,0.43909764853792205,0.499449905404561
1775542602.2362497,465.88,592.42,0.3234095656691961,0.41148222835174814,0.4294303410276229,0.48525250367931516
1775542602.2705395,465.8,592.5,0.3170761737594334,0.405351031112493,0.41971658016277624,0.4794571887339903
1775542602.302254,465.72,592.5,0.30915236661231227,0.3945208348003917,0.41205134981673164,0.47493782569378595
1775542602.3486845,465.26,592.76,0.30526063544887583,0.39085577602784977,0.4043182565784609,0.4685690393207149
1775542602.3842432,465.08,592.76,0.30626373002635304,0.38885164268029154,0.40737993555662233,0.4682297080466304
1775542602.4118667,464.98,592.78,0.299354410037492,0.3823150464288012,0.4005802019426766,0.46377210896177046
1775542602.4447753,463.8,592.88,0.2967437929314553,0.379591463859954,0.3984961676371929,0.4592222592778325
1775542602.4787586,463.42,592.86,0.29079653199592215,0.3712196695025928,0.39058766792880284,0.4506537439838296
1775542602.524162,464.3,593.12,0.2860770703208894,0.3664811578619909,0.3855380899813697,0.44617212391228117
1775542602.5559402,464.5,593.14,0.2793508586548305,0.36007794253535214,0.37557006681006866,0.4363426894740881
1775542602.5878267,463.98,593.24,0.2768897835919595,0.35700074068259613,0.3706038069527415,0.4306124894698247
1775542602.6207945,464.28,593.32,0.2736466043489219,0.3526281903823795,0.36752245112672344,0.4279395978718289
1775542602.65212,464.18,593.54,0.27257311759329955,0.3514126353720625,0.36507152497766837,0.4268557060352417
1775542602.685105,464.26,593.82,0.27167946885688593,0.34778763258201423,0.3621042592727986,0.42550356957397306
1775542602.7174895,464.26,594.04,0.2731768291513361,0.34979789351988844,0.36597143272937077,0.42681346363931333
1775542602.7488306,464.88,594.02,0.27165273146091606,0.3502487444674333,0.3657867500284056,0.4276951878282461
1775542602.785105,463.82,594.2,0.2731892274846088,0.3512160565949297,0.3666324274466789,0.42852205154606954
1775542602.8120818,462.74,594.04,0.27094263094729826,0.3486393895599112,0.36690482581591716,0.4279563918447214
1775542602.8463345,462.22,594.14,0.27165105634588826,0.34997398961278703,0.36756521265944847,0.429992075656344
1775542602.876991,462.76,594.28,0.27157020402702786,0.3499730769408462,0.36822207815334845,0.42848828522024396
1775542602.9111435,461.6,594.42,0.2696173234180827,0.34793766360398104,0.3648986665882426,0.42793291677603174
1775542602.955936,461.92,594.48,0.2705820676285933,0.3480836312749229,0.3642378239067655,0.4250985128982098
1775542602.9891095,461.32,594.52,0.2694009874819256,0.3468006342728099,0.3630231878796885,0.42460942583246225
1775542603.0199027,460.58,594.42,0.26782953107032037,0.34336491305184674,0.36295694079548185,0.4221489723528923
1775542603.0528972,459.62,594.56,0.26754546604839735,0.34291764726051716,0.3595163320707586,0.4197382321334419
1775542603.0852976,459.5,594.4,0.26708837111486644,0.34187876636499165,0.3580028889676722,0.4191803774290406
1775542603.1159031,456.88,594.8,0.2666064339202078,0.34281924904444294,0.357731252627567,0.4174217136417406
1775542603.1489959,457.86,594.64,0.26553440318636373,0.3420022763670274,0.35818490586381985,0.4185725336917192
1775542603.180049,457.58,594.7,0.2670236765248134,0.3420535144421515,0.3589419553402602,0.41921577418820133
1775542603.2119865,458.48,594.84,0.2622161874055555,0.3406623703050476,0.35928763474141096,0.41773679638850364
1775542603.245206,458.26,594.98,0.26506261361597866,0.34171438779394564,0.3576156692838649,0.41875604806130284
1775542603.2767375,457.58,595.16,0.2646011653694356,0.3401767614957094,0.35740412124776016,0.4175852349478674
1775542603.3083413,457.38,595.16,0.26500197311646834,0.341435206903745,0.3582749032360465,0.41645469555629844
1775542603.3427894,455.8,595.24,0.2644650806515538,0.3400952221276583,0.35681087233806374,0.4171445227463092
1775542603.3879402,455.22,595.28,0.2657246859365274,0.341890927089568,0.35959467289173697,0.41695426607832514
1775542603.4225338,455.0,595.2,0.26595760496945103,0.3417697752287999,0.36035021694607017,0.41711323508094167
1775542603.453038,454.32,595.12,0.2655011459926159,0.3402307201878663,0.35975464264917834,0.4171020320466694
1775542603.4864075,454.02,595.12,0.26426942866255193,0.33907446824249915,0.360738463286658,0.41847786683711446
1775542603.5163748,454.26,595.26,0.26625430827345165,0.3426465901945631,0.3627467754692394,0.416182186575001
1775542603.5502317,453.18,595.4,0.2641647124249569,0.3422994121902103,0.3619736443348609,0.41881755906504387
1775542603.586613,452.64,595.24,0.2642331067217015,0.34337006166779854,0.361564133717787,0.4188586476778247
1775542603.6120164,452.48,595.42,0.26412752529552713,0.3433423946841525,0.36079682874466873,0.4202191283864077
1775542603.6447716,451.46,595.5,0.26491181997511787,0.3429496841783797,0.36154112829772006,0.4199480267978821
1775542603.6769612,451.04,595.4,0.26649024825933404,0.34370165251554896,0.35945838036915756,0.4192164489681268
1775542603.7090058,450.84,595.38,0.26724926086866935,0.34392521174072666,0.3599656180596356,0.42111351862251634
1775542603.742699,450.96,595.3,0.2668952544025418,0.3453636563192919,0.35815322448594367,0.41951157008823015
1775542603.788477,450.32,595.28,0.26595864591069507,0.34544975421926055,0.3594767341159248,0.4197256113584148
1775542603.820896,449.6,595.16,0.26735202325296514,0.34516389836343253,0.3582467429443596,0.4186514949401052
1775542603.8529825,447.88,595.2,0.2655509645440417,0.3423121205705577,0.3572755545485549,0.41863031788263844
1775542603.887354,447.92,595.24,0.26525136058687726,0.34173604263831237,0.3592517906562625,0.41925485825869446
1775542603.9315684,448.7,595.62,0.2660747605586507,0.3429733134337679,0.3586919075217267,0.41968190507523734
1775542603.9648046,447.94,595.74,0.2668292677613791,0.34395505486848865,0.3619462160098983,0.42051545936980367
1775542603.996036,447.48,595.82,0.2677794398903473,0.34534105513776475,0.36099081901724944,0.4221090930100155
1775542604.0298038,448.06,595.96,0.26805247046067604,0.34552433683747197,0.3636411257057965,0.42372888390938174
1775542604.0654688,447.8,596.26,0.2707273966806242,0.3492288067825985,0.3682034352142346,0.42674313840011163
1775542604.107963,447.26,596.36,0.2717648888992559,0.3501221037213624,0.3661345636078174,0.4264306496828304
1775542604.142748,447.14,596.4,0.27208054746297444,0.3498954996203041,0.36621530316909945,0.424521856284458
1775542604.1759856,447.16,596.52,0.2693597769310019,0.34936070995963314,0.36985914222418154,0.4270081021871627
1775542604.2222219,446.48,596.56,0.2703679512081656,0.34868324985565485,0.3659059205423477,0.42495293845097243
1775542604.2530391,446.14,596.42,0.26882089206172327,0.34719430471210333,0.3669687129547836,0.422181290554778
1775542604.2879345,445.94,596.38,0.2700900596346252,0.3484416981157227,0.3668138850895417,0.423002639575232
1775542604.3170955,444.62,596.16,0.2704313423494946,0.3466500387854542,0.3644492503636618,0.42050914343826706
1775542604.3491032,444.62,596.24,0.2703588608114036,0.3488327699986759,0.3676280001815107,0.42265445920427774
1775542604.3801143,444.04,596.2,0.2688486497822178,0.34797379485725166,0.3656166232537109,0.42244316970637175
1775542604.4136925,443.46,596.26,0.269987420428497,0.34871660506070673,0.37079153046091134,0.42225557539129277
1775542604.4468894,442.72,596.22,0.27054997385469115,0.34707768126622207,0.36497074851070416,0.41994395601732903
1775542604.4918358,442.8,596.34,0.2719164018114713,0.348722196404429,0.36641211553604924,0.42344500123460255
1775542604.5250614,443.8,596.38,0.27019769623845286,0.34841006851841677,0.36870871053570825,0.42514208736028775
1775542604.5560274,444.4,596.24,0.2694614582255441,0.3458084199807364,0.3657056562435062,0.4244309248792016
1775542604.5884497,443.78,596.24,0.2685256090111575,0.3426730764038593,0.36229558198598155,0.41992084317862177
1775542604.6204917,445.84,596.34,0.2666529651694135,0.3410232409989497,0.36135675423614083,0.41730085938373473
1775542604.6519632,445.48,596.42,0.26438881991344454,0.33574800016198775,0.3588475172876161,0.4178268344613014
1775542604.6850564,445.16,596.56,0.2635786897228202,0.33414266874534315,0.3596505367373312,0.41641728036176584
1775542604.7185278,444.4,596.64,0.2612086448616266,0.3289429421956891,0.3544237562852682,0.41326912049068726
1775542604.7489934,444.54,596.78,0.25696327294151994,0.3210522617359788,0.3489849271619708,0.4083266380854405
1775542604.782614,444.72,596.84,0.24950748988627747,0.3112466385270141,0.33952959092670276,0.404009902688171
1775542604.8126726,446.24,596.3,0.23505483307408337,0.28747824144081613,0.32546990084201544,0.39659879499199663
1775542604.8463259,445.76,596.42,0.22534835637625686,0.27067154410788646,0.31515950563296186,0.3893987188676085
1775542604.879263,445.88,596.6,0.2053280730739528,0.24797669002592007,0.29834865384273856,0.3791909475259467
1775542604.9249923,446.04,596.46,0.17988341517115308,0.22875419020341714,0.27897205959342886,0.362465472002503
1775542604.9567864,445.48,596.68,0.13897262728856724,0.1698312468601615,0.23277119965294685,0.3345901450613192
1775542604.9889534,445.22,596.76,0.11636397684906949,0.16046654447840744,0.22575656881818398,0.32081288897429716
1775542605.0199604,444.64,596.88,0.1007644889934979,0.16408189079505783,0.23277652966243784,0.30027965280282387
1775542605.051868,445.74,597.04,0.09829851453473529,0.16623465466093945,0.23255328126849525,0.28680607244834305
1775542605.084895,445.78,597.36,0.10842758575257139,0.1694221663079026,0.22966545434471344,0.27171067540361604
1775542605.115912,446.06,597.54,0.1271798948839131,0.1701228256050714,0.22294935249800515,0.2635825547607766
1775542605.147616,446.58,597.72,0.10926269361922553,0.15163245844281292,0.2046542542901013,0.23736521643318745
1775542605.1810455,445.86,597.82,0.10198361988656555,0.1400505390624924,0.19313222587058076,0.22999166741795496
1775542605.213022,446.7,598.02,0.08625024136555917,0.13255646284310205,0.1820649193632894,0.21978896814969648
1775542605.2450042,447.72,598.06,0.09092565964390334,0.13167048283888186,0.180055670967259,0.21931080247698956
1775542605.278998,447.96,598.4,0.08151971259858838,0.11289248417331708,0.1607229177213924,0.20759140932912193
1775542605.3248038,447.76,598.62,0.07424621964016377,0.10646742807008125,0.15925592100839323,0.20543196754662618
1775542605.3582385,449.2,598.68,0.07166570634144144,0.10369049282649044,0.15403408734901242,0.20334792155767578
1775542605.3895047,449.18,599.0,0.0681993809136329,0.10149345781616699,0.14737665234112088,0.19876681514073394
1775542605.422729,449.42,599.14,0.06449226309592108,0.09452927565752073,0.14018969189661143,0.19521291009789232
1775542605.4522548,449.78,599.24,0.06165109975503591,0.09447608669188304,0.14298541941850987,0.19607866002099542
1775542605.486586,449.62,599.28,0.06331821572635742,0.09632640399378539,0.15324784945239342,0.20261816212216946
1775542605.5162897,450.02,599.4,0.06535267757585173,0.09723045370646385,0.15049366831917052,0.19685158278938336
1775542605.5487552,450.28,599.44,0.0690929735812315,0.09733387275844368,0.15503090721348672,0.20231824392514514
1775542605.581189,450.12,599.44,0.06924983181422772,0.10226995190174998,0.16216021629463875,0.20950633528032825
1775542605.6123307,449.26,599.34,0.06983027672274371,0.10065790180043552,0.15891537212134138,0.20643890350832894
1775542605.6442926,450.04,599.32,0.0665983185644817,0.10220542120924468,0.16435412087359694,0.2141164565566115
1775542605.6770427,450.32,599.58,0.07170726108721927,0.1021484036894687,0.1606279944075659,0.21165353733707964
1775542605.7097118,450.26,599.48,0.0653809351071484,0.09998981455741844,0.15894437589396587,0.21294360248452218
1775542605.7554703,451.12,599.6,0.0623580571970569,0.09792016841573249,0.15875535773130053,0.2122232041572364
1775542605.7903416,451.32,599.6,0.0638998535602347,0.09090779664239737,0.15234816851832686,0.20532878185955655
1775542605.8208573,452.36,599.7,0.06109151604973236,0.09542673618773478,0.15739910433662996,0.20986710904336692
1775542605.8527267,452.16,599.7,0.06143807570368892,0.0963555382034642,0.15776223118813285,0.2104700449971305
1775542605.8850133,453.16,599.72,0.0614737344470116,0.09110608806256636,0.15529758032135355,0.20686323653870217
1775542605.9170043,453.22,599.84,0.06193244809278332,0.09054012782411122,0.15436932630107156,0.20450170443384896
1775542605.948593,453.46,599.9,0.05927354594413829,0.09544965036876285,0.15948145209238437,0.211374452122845
1775542605.9823263,455.44,600.14,0.0672266301647284,0.09651622657076767,0.15310885357050494,0.2050403075258004
1775542606.0128667,454.58,600.22,0.06678945120898974,0.09259841644127198,0.15474819817587057,0.2068479600854662
1775542606.046702,454.64,600.26,0.0649731596794866,0.09237002838884399,0.1546468804166865,0.2074353192561761
1775542606.0770292,454.58,600.28,0.06993159048651414,0.09642366915932901,0.1544444446091442,0.20791818834509482
1775542606.1092331,454.64,600.34,0.07014306158227415,0.09305107766952997,0.15317908182170442,0.20666482511819761
1775542606.1428695,454.12,600.22,0.07039442065401609,0.08994246750448923,0.15111949211111073,0.20277139533453067
1775542606.19108,454.14,600.3,0.07098555906523273,0.09305016411009834,0.15276620940660005,0.20628688031522532
1775542606.220065,453.82,600.34,0.06961151325049118,0.09149691510438782,0.15208020626456384,0.20480184284218944
1775542606.253199,453.82,600.32,0.07095095418832835,0.09537884696174638,0.1527095390095557,0.20668740864202897
1775542606.2869468,451.94,600.24,0.07111245677403288,0.09500274650758422,0.1520216860271131,0.2058044298645038
1775542606.333192,451.94,600.16,0.06848679856383327,0.09319021507155899,0.15381922893204877,0.20557786102743178
1775542606.363495,450.1,600.16,0.07196994601689452,0.09477569901365938,0.151520987339444,0.20461503658545582
1775542606.3968494,451.58,600.18,0.07507936730606739,0.09829707341771061,0.15602671008949173,0.2083769933739923
1775542606.429597,451.68,600.16,0.07319927082032607,0.0885398219327052,0.14960472414646214,0.20262950105419145
1775542606.4634013,451.32,600.14,0.07371895329500401,0.09793966279371423,0.15456512512373072,0.20593771610493022
1775542606.5091178,450.68,600.64,0.07350168958809948,0.09378137393108074,0.15408283416917637,0.2071750208938245
1775542606.5403502,451.0,600.72,0.0706243915538451,0.0938550315981642,0.15591926359204902,0.20838942539959468
1775542606.5760095,450.92,600.8,0.07343873528511938,0.09365808673045367,0.1511209650326481,0.20263098577842517
1775542606.6093953,451.22,600.82,0.07506953096708638,0.09060491800022069,0.1499881474577973,0.20179004556570057
