Timestamp,Inner_Env,Outer_Env,Index_Dist,Mid_Dist,Ring_Dist,Pinky_Dist
1775545546.4245143,325.18,824.22,0.22477797110286668,0.2921302619475434,0.3032495605831348,0.3208834533491148
1775545546.488965,324.16,824.92,0.22116169299684252,0.29027827860998606,0.30090366688038883,0.3250319530077966
1775545546.5144978,325.78,824.32,0.21644924061197499,0.287521623713047,0.2999008192391786,0.32088159344963596
1775545546.5421968,325.06,823.94,0.21863631478276369,0.29113824582461967,0.3003291835600698,0.3199796815149803
1775545546.6016674,325.96,823.56,0.21978786916896162,0.28978952317739864,0.30008040326041907,0.3214994432989385
1775545546.633419,326.04,823.94,0.21959840378396778,0.2914832897175186,0.30022019401545297,0.32105336274857066
1775545546.6698308,326.2,824.02,0.21883833411278314,0.28969366592278395,0.3005400046592869,0.3221902225156335
1775545546.6972744,327.06,824.02,0.21740574397765083,0.2890488616450227,0.29707248546225457,0.31978565888569016
1775545546.7272322,327.2,823.46,0.21881277932839976,0.2896329176831005,0.2994529271341088,0.32017366656397006
1775545546.7526157,325.56,824.42,0.21881179017157476,0.2894698819185158,0.3002536222209762,0.3218851666913929
1775545546.7873394,324.12,823.82,0.22021367035096504,0.2905014818747351,0.3003756419867027,0.32238341432978207
1775545546.815219,323.86,823.82,0.21930260145060398,0.2906556173626196,0.3001739700050014,0.3219522888736947
1775545546.8429985,324.64,823.24,0.21738030122869673,0.29000631572873686,0.3003447332430836,0.3213953452303378
1775545546.8707159,322.7,823.7,0.21908113007015123,0.28850448092507436,0.3006976898937144,0.32084808162999434
1775545546.898461,322.26,823.12,0.21871364570069712,0.2879385360770274,0.2993610488172479,0.32111968103322486
1775545546.926356,321.16,823.3,0.21758476503973465,0.28763899014744854,0.2988659083062983,0.32053238270335654
1775545546.9540663,321.92,823.1,0.21734718873115724,0.2893502746870433,0.298400018579914,0.3211675126454041
1775545546.982051,320.64,823.14,0.2180826659711771,0.2892794584376711,0.2982995436788242,0.3206512828747343
1775545547.0095856,321.9,822.52,0.2177927638414797,0.2887655633292473,0.298098585642509,0.32002717681119897
1775545547.0374277,320.96,822.98,0.2172959689152344,0.2881457436790971,0.2969294055542997,0.3187323811933092
1775545547.0654604,321.6,822.0,0.21901369170615856,0.28777890889633,0.29728020408784445,0.3201280453832576
1775545547.0929973,320.82,822.38,0.21749674369797786,0.2881792704907929,0.2972876366667971,0.31991787293113666
1775545547.1209798,321.02,821.92,0.21876825644266853,0.28760049060840515,0.2974127301280614,0.3184267486823217
1775545547.1553953,322.08,821.58,0.2198177594061951,0.2889201381612343,0.2969563366983836,0.3205262829667777
1775545547.183165,323.78,821.36,0.21970987291778513,0.2910069811134574,0.2979403041390765,0.3207218271420971
1775545547.2179248,322.2,821.36,0.2204593474981032,0.28891445392580234,0.29784966547841596,0.32018955289138784
1775545547.2527034,321.58,820.68,0.21786596193807392,0.28783542047969374,0.2970232995654315,0.3203123438458441
1775545547.2805245,319.88,820.68,0.21902823778820935,0.2876921574500391,0.2982701508033197,0.32088852176777055
1775545547.3152332,321.24,820.08,0.21887330875921712,0.28747667806079413,0.2968637971716843,0.320048077465552
1775545547.3430524,319.08,820.16,0.21878256700287105,0.28905286161192556,0.2969056904527695,0.31984618595063824
1775545547.3846266,320.32,819.72,0.21731700926700248,0.28690493718255533,0.29636270073266874,0.3198390789371564
1775545547.4193873,319.46,819.04,0.21736009675905665,0.28845291650174326,0.2971143061821308,0.32032522462882435
1775545547.4643683,319.24,818.76,0.2190256967801773,0.2895905110937346,0.29620389061098834,0.31955044313413905
1775545547.488505,317.82,818.72,0.22027022225337398,0.2919434171770623,0.2979229404413469,0.32125562021059106
1775545547.5123343,318.54,818.0,0.2187503244892019,0.29108001416295287,0.2976042254998485,0.32177514162783705
1775545547.544861,317.24,818.0,0.2173727485526268,0.2904313945294344,0.29622436902636345,0.32260851016706293
1775545547.5771909,317.96,817.3,0.21943478059746857,0.2928531059900098,0.297524423787214,0.3246112901020735
1775545547.6282885,317.32,817.3,0.2200684094478044,0.29379716397472067,0.2999866386569606,0.32360778905637905
1775545547.6573734,317.92,816.76,0.22196813031206122,0.29504414436719173,0.30377111692197123,0.32563133729131766
1775545547.690227,316.48,816.76,0.2215301785051144,0.2949561424884464,0.299911067778,0.3262188023809559
1775545547.7205694,317.94,816.02,0.22176861328113748,0.29641669040961,0.3009508758467167,0.32603041342920946
1775545547.7546396,317.06,815.48,0.22152261869125953,0.2971366970318666,0.299787495926025,0.32770111501428556
1775545547.7899437,318.98,815.08,0.22314339137393396,0.29736923608730614,0.3039834389208388,0.3262681428554379
1775545547.834774,318.76,814.68,0.22413417085035123,0.29805414884878134,0.30363510603421956,0.32486460584010174
1775545547.8653507,321.12,814.24,0.2257611325633352,0.29807951847925723,0.3029323089075688,0.3270698167214115
1775545547.8991437,319.46,814.32,0.2259898503241736,0.2991955977725485,0.3021798929178562,0.3279695296058072
1775545547.9455104,320.0,814.42,0.22701388192828742,0.3008097527485685,0.30672621268927497,0.3282040986039501
1775545547.9776576,319.6,814.64,0.22657010459383656,0.30083865440178675,0.30613255141856954,0.3274257584911176
1775545548.0093172,319.26,814.04,0.2253030609258146,0.2988857032816153,0.3061523897569224,0.32675020178319314
1775545548.0446687,318.16,814.16,0.22624545621216544,0.3011602283260475,0.30627641884176277,0.3299951121566421
1775545548.0894883,318.86,813.34,0.2274865930944527,0.29969992596990747,0.3084587520682381,0.33002505986290503
1775545548.120513,316.68,813.14,0.22625679099042928,0.29961267871652014,0.30701961434216146,0.33005999967106725
1775545548.1530938,317.38,812.66,0.22808561666846608,0.3014856322772728,0.31000246070786314,0.32899924523625124
1775545548.1854186,316.64,812.66,0.22746291386886194,0.29934351419143185,0.308147079433532,0.3297206569123791
1775545548.2165608,317.44,812.0,0.22677661140797015,0.29836319704178466,0.30680882729618086,0.32831663447403436
1775545548.2495258,315.6,812.1,0.22568789616740015,0.2960162388674593,0.3072764365637457,0.3259422935129716
1775545548.281694,317.76,811.46,0.22317012707914283,0.2948171537735344,0.3061107941380931,0.32706440512218954
1775545548.3134103,317.34,811.46,0.22193513795961328,0.2922932242308921,0.30115342372890774,0.3252313594105485
1775545548.3462427,318.5,810.84,0.22286816950569482,0.2911104278720572,0.3011054886628741,0.32763432549929733
1775545548.3800845,317.74,810.76,0.22300905651735423,0.290648633166261,0.30102574949668565,0.3266521349391251
1775545548.4266803,319.64,810.22,0.22126364209875796,0.29056636002895514,0.3009121292159954,0.3267198777324276
