Timestamp,Label,Inner_Env,Outer_Env
1782287597.0855439,1,0.7315159548678895,0.39871215946274197
1782287599.6449726,1,0.6148683065307162,0.33082387117931533
1782287601.8053465,1,0.4435024700327692,0.3489053970033359
1782287603.8469808,1,0.6088650896350468,0.33774265524008884
1782287605.5971045,1,0.7178985247044227,0.4169157266172566
1782287607.5204554,1,0.7594018211644574,0.4167453486802802
1782287609.5777624,1,0.6928560285425901,0.3575758983407823
1782287611.664441,1,0.7189661234615252,0.407110400393955
1782287613.8257718,1,0.7579682011950157,0.4582256909112436
1782287618.219211,1,0.6983283310783645,0.38005504767432474
1782287620.4796486,1,0.7081674767126059,0.37354717203636123
1782287622.9054282,1,0.7625220074552077,0.40079470891709346
1782287625.1603994,1,0.6632097698497398,0.3757065364238135
1782287627.361003,1,0.6490958064767044,0.38116620766777615
1782287629.4813828,1,0.8301367533557159,0.4010375150225161
1782287631.781958,1,0.8412999100314151,0.4113659981109734
1782287633.902135,1,0.8926819950560166,0.4363426605756115
1782287636.1227891,1,0.9086633868677979,0.43883415332154474
1782287638.0431943,1,0.9406255357794501,0.46745652550488465
1782287641.5842373,1,0.9406799053852563,0.4483801799372417
1782287646.8246183,4,0.9288689436585621,0.37904250441070575
1782287648.4448943,4,0.9514111515212842,0.3728434503874928
1782287650.6853013,4,0.9690186020782202,0.370564546467807
1782287652.8647017,4,1.0,0.47504697464536133
1782287661.7972462,4,0.9877114305956112,0.43721568705613795
1782287664.1376934,4,1.0,0.4729837297502935
1782287666.3979628,4,0.9724424604333898,0.4549699921560196
1782287669.6185067,4,0.9838882164229834,0.4357463940156392
1782287671.5387537,4,0.9809495727556715,0.539660403836819
1782287673.8993933,4,0.8155083938752787,0.38854841350370845
1782287676.2397354,4,0.9453895947026925,0.5702809260197176
1782287678.480348,4,0.969813791196039,0.5690347148553361
1782287680.6805565,4,0.9600290468114305,0.5882171506890792
1782287682.820919,4,0.5979944773310782,0.3730717527350524
1782287692.4031017,4,0.328953559930734,0.5919338514249042
1782287694.3832633,4,0.3450057473823439,0.5473443922688883
1782287697.1634822,4,0.5438600559780342,0.3641726463126664
1782287699.2241514,4,0.513317632956115,0.31817126365641324
1782287700.8244796,4,0.47219825208685884,0.2825915905504146
1782287702.3847554,4,0.7132611030712229,0.21238894219678978
1782287705.8653307,3,1.0,0.2738662151458147
1782287708.4647133,3,0.9906190727846643,0.20660427083631325
1782287710.6463182,3,0.6013719217530062,0.30587695231123546
1782287713.0254006,3,0.5514820378720264,0.343196856315532
1782287715.1970158,3,0.8309261475132261,0.3089978328490224
1782287717.29716,3,0.6430166268995369,0.3458704510855272
1782287719.437973,3,0.782013367945466,0.36605180961646006
1782287721.7980726,3,0.8833032262484859,0.33185084044163793
1782287724.8586514,3,0.8863128706898364,0.21285793821873278
1782287726.7791378,3,0.9105009124414232,0.17837462128540887
1782287729.2395556,3,0.9458259018028194,0.14019372127256619
1782287731.459709,3,1.0,0.15333312124842288
1782287733.6802926,3,1.0,0.09606969963741398
1782287735.740854,3,0.9866433025556794,0.09369684127637458
1782287737.8009605,3,0.24957996463064974,0.760130562172095
1782287739.901667,3,0.43906863470762986,0.5749423538285131
1782287741.8846834,3,0.598948733696636,0.3396260767779947
1782287744.0434515,3,0.8780140410285642,0.309700495891015
1782287746.0426314,3,0.9117934219546193,0.31382172531903485
1782287748.103036,3,0.9528776216021193,0.3201707676195151
1782287750.6836874,2,0.9562482494738247,0.9770234434551892
1782287752.7035007,2,0.8950319251200347,0.5203157948571697
1782287754.9840474,2,0.9915525875003883,0.08543379970817294
1782287757.2646098,2,0.4738246420197405,0.9672390166605728
1782287759.5649858,2,0.8854052652922537,0.49722723938066204
1782287761.8051145,2,0.9252822986922618,0.2580387544802416
1782287764.0447145,2,0.9401637664079026,0.42325142503577845
1782287766.2651207,2,0.8794799801518653,0.2821096203642093
1782287768.5217948,2,0.904291918736548,0.11559733429718723
1782287770.7769868,2,0.9268801554517165,0.14361655927271536
1782287773.1063774,2,0.8809110459937652,0.33837720489324297
1782287775.4242008,2,0.8483147971634692,0.20129988830944284
1782287777.8183043,2,0.9229662287838467,0.2943964852823083
1782287780.0839128,2,0.9146515992938228,0.5748715482962603
1782287782.6190407,2,0.9216671745477322,0.5811266874282047
1782287784.961935,2,0.24925481016164652,1.0
1782287786.9199119,2,0.38018216789997117,0.9944810534174815
1782287789.2604995,2,0.4632072804302559,0.7750186185426832
1782287794.241188,2,0.42762893877880354,0.785917476850271
1782287796.2618284,2,0.6585275690007417,0.7738107808210213
