Timestamp,Inner_Env,Outer_Env,Index_Dist,Mid_Dist,Ring_Dist,Pinky_Dist
1775547342.5989265,0.0,0.0,0.18182325000380298,0.255374306311671,0.25054821374429964,0.25979281034456314
1775547342.6699383,1778.74,263.12,0.1816398048886839,0.251462514736423,0.24910308814658547,0.25715135851474413
1775547342.7019937,1769.78,264.94,0.1805524185623686,0.251285409790985,0.24830560995022333,0.25643398855646404
1775547342.7422998,1770.44,266.24,0.17972949503030505,0.25161969493891306,0.24723424331428742,0.2579856456664288
1775547342.773869,1763.1,264.12,0.17993350927328206,0.2521086219889039,0.24902381527349607,0.25971662799348466
1775547342.8068404,1763.08,262.26,0.17782645254926488,0.25201117009053053,0.24796905416952747,0.2597014768348249
1775547342.8446047,1754.4,257.46,0.1813927297511177,0.2530637492575276,0.2518783235036131,0.25972390037161835
1775547342.8723238,1754.44,252.74,0.18139673310416762,0.254018865791199,0.25219331081558066,0.260673419435612
1775547342.9063241,1748.76,246.32,0.1812983908409886,0.25292788992253684,0.25086051211411786,0.2594139437956375
1775547342.935239,1748.52,240.8,0.18190524353847654,0.2520771899530716,0.24912427049830893,0.25812629515274044
1775547342.9617739,1741.52,234.0,0.17971744708125628,0.25352285156807014,0.24953427988500965,0.26012212014833397
1775547342.9895833,1741.6,229.06,0.17975791392956475,0.2514783722799295,0.2474403066638282,0.25885439991073156
1775547343.0175903,1736.04,222.5,0.18127814452799004,0.2527915297299335,0.25008148312741074,0.2597012096171804
1775547343.0453494,1735.64,218.84,0.18020045407878688,0.2517191306090607,0.2469735407528956,0.25805366042357253
1775547343.072891,1723.58,214.06,0.18203416318238366,0.2542062285114669,0.24949828203663052,0.25925620935681626
1775547343.100701,1723.68,212.66,0.1797435034916129,0.2518930735363624,0.24715280392948333,0.2585337792939682
1775547343.1284747,1716.38,209.36,0.17870382459753506,0.2528508647920284,0.24577801803295551,0.2589475444900526
1775547343.1564567,1716.12,208.78,0.18081033050595072,0.25301541455773385,0.2473353506048133,0.26083003252581755
1775547343.1840658,1709.54,209.0,0.17931094021037616,0.25350368823338365,0.24885521453716974,0.2602564761517153
1775547343.2120605,1709.86,206.18,0.1798428410209261,0.2536961871055614,0.24872397655936632,0.2599119380530537
1775547343.2398453,1703.8,207.0,0.18025134072999668,0.2552017485107057,0.24952590878265654,0.26069082218477124
1775547343.2683518,1703.96,207.52,0.1783947673420978,0.2522455570229257,0.24918777930241903,0.25906817275084754
1775547343.2959862,1702.54,206.92,0.18096986178682878,0.2563156450017844,0.25107555586110086,0.26133257508509194
1775547343.3240218,1702.56,207.64,0.18159593427734394,0.25526066851734375,0.252795800327465,0.2623338483995408
1775547343.3583117,1699.16,206.7,0.1800163293194929,0.2535669638866398,0.2500118930321111,0.2599503184425886
1775547343.3865147,1699.08,207.62,0.18158535342638057,0.2576884055713269,0.2520196824153452,0.26250289317247943
1775547343.421505,1696.2,206.62,0.18265527706486573,0.257776529382338,0.2511268147052175,0.26288466299784125
1775547343.4545548,1696.92,207.42,0.18184006548508863,0.2583373996376252,0.2517746449414514,0.262429400156629
1775547343.4984906,1691.98,206.58,0.18366021714554592,0.2572947166257098,0.2525915796429963,0.26330991477105115
1775547343.5389965,1691.94,206.72,0.1855270526280137,0.25843079489316223,0.25400528864546923,0.26562387970854123
1775547343.5743332,1687.76,206.52,0.18330450963029365,0.25665657762541394,0.25339790557340613,0.2651375064816003
1775547343.608184,1687.4,206.76,0.18459010936289805,0.2575313634505133,0.2527757306488353,0.2641937406270224
1775547343.638118,1684.9,206.76,0.18439378415155103,0.25927912908218065,0.2555975377022093,0.2655195304436853
1775547343.6720014,1685.18,206.26,0.18654374662619813,0.2592899240903243,0.25491249669084753,0.2641721625921931
1775547343.7028072,1679.36,205.94,0.18360378421946166,0.25960475699977226,0.2551990837339121,0.26514357781716963
1775547343.7397294,1679.44,206.04,0.18650920504571564,0.2604986774044158,0.2551753732850344,0.2650374002501956
1775547343.77318,1678.16,205.46,0.1843884635810816,0.2603106802748215,0.2532232621800664,0.2646889434087009
1775547343.8055952,1678.38,205.92,0.183792539675568,0.2601127597051945,0.25405349008228817,0.26455485009665897
1775547343.8385262,1676.58,205.86,0.18507813664966447,0.2603399009405584,0.2536863802397239,0.2639443923563949
1775547343.8712797,1676.84,206.28,0.18504934801468803,0.25976869993839447,0.2548318589072234,0.26408222130464015
1775547343.916197,1676.46,205.88,0.18302036932949137,0.25870563551158104,0.2539837381443048,0.26490171432140813
1775547343.9581323,1676.46,206.64,0.18275383920485272,0.25885001950441744,0.2534911501531422,0.2647909706693642
1775547343.9930055,1677.48,205.88,0.18267495347329604,0.2607970537097044,0.25482252228105007,0.26529926547934224
1775547344.0307055,1677.46,206.54,0.18449902250762348,0.2587454491124549,0.25375887341487086,0.26311321973750984
1775547344.051889,1675.88,205.78,0.18461573541414497,0.260269351146268,0.25429461819262106,0.262942316713605
